vehicle_id,manufacturer,model,vehicle_year,vehicle_type,fuel_type,transmission,engine_cc,mileage_kmpl,vehicle_price,units_sold,service_cost,manufacturing_region
VH04967,Chevrolet,Blazer,2015,Sedan,Hybrid,AMT,2894.0,31.82,24661.44,4195,855.19,Middle East
VH03976,Chevrolet,Silverado,2008,SUV,CNG,Automatic,4363.0,18.35,27384.84,2270,1639.9,South Asia
VH03341,Porsche,Taycan,2007,Coupe,Hybrid,AMT,1831.0,31.64,50635.63,3011,3012.39,Latin America
VH03616,Tesla,Model 3,2014,Sedan,LPG,,1067.0,16.78,40406.99,3384,1929.35,Middle East
VH04415,Subaru,Outback,2015,Van,Hybrid,CVT,2477.0,28.38,29251.14,1400,1475.18,Africa
VH01392,MERCEDES-BENZ,GLE,2020,Convertible,lpg,AMT,3447.0,17.91,46329.89,2300,1829.12,North America
VH00089,Audi,Q7,2021,Wagon,Hybrid,Manual,3420.0,23.85,53153.67,2293,1977.99,Middle East
VH04969,Toyota,RAV4,2009,Sedan,CNG,CVT,1090.0,13.45,20421.28,3375,1074.73,Asia Pacific
VH02210,Toyota,Corolla,2024,Convertible,Petrol,DCT,2598.0,10.52,29035.2,4919,898.69,South Asia
VH00009,BMW,X5,2014,SUV,CNG,CVT,1954.0,16.76,42372.45,2823,2119.34,Africa
VH03708,  Jeep  ,Gladiator,2022,SUV, Hybrid ,CVT,1669.0,23.19,29711.4,823,915.55,North America
VH01757,Volkswagen,Tiguan,2021,Wagon,Petrol,CVT,1396.0,16.23,26894.41,4836,1098.46,South Asia
VH02459,Chevrolet,Tahoe,2018,Truck,Diesel,DCT,3845.0,21.35,32905.52,4353,1160.64,Latin America
VH02999,Kia,Soul,2015,Hatchback,Electric,CVT,0.0,7.41,27131.35,1895,1076.4,Europe
VH01222,Ford,Edge,2021,Sedan,Electric,DCT,0.0,14.44,30585.22,370,1224.95,North America
VH01745,Tesla,Model X,2013,Sedan,,DCT,1501.0,23.1,41823.91,2633,1979.36,Europe
VH04917,Mercedes-Benz,E-Class,2016,Coupe,LPG,CVT,1981.0,13.84,45569.2,2003,2054.7,Asia Pacific
VH00145,Toyota,Tacoma,2005,Coupe,Hybrid,DCT,1657.0,15.59,27026.59,3387,1483.43,South Asia
VH03756,Volkswagen,Tiguan,2015,SUV,Diesel,Automatic,4187.0,19.07,24749.84,3377,1017.28,North America
VH03072,Volvo,S60,2024,Sedan,Petrol,AMT,1421.0,14.15,39434.99,1623,1319.62,Europe
VH01478,Audi,A6,2014,Sedan,Petrol,DCT,2411.0,19.6,30568.03,18,1417.85,Africa
VH01469,Hyundai,Tucson,2010,Wagon,Electric,Manual,0.0,5.36,34658.5,216,1903.31,Latin America
VH02608,Mazda,MX-5 Miata,2016,SUV,Petrol,Manual,2337.0,17.44,31065.38,3276,1432.89,Middle East
VH02202,Tesla,Cybertruck,2009,Sedan,CNG,AMT,2255.0,12.57,45688.29,3452,2435.09,Africa
VH00799,,Palisade,2022,Truck,LPG,Manual,3541.0,13.67,30252.48,1721,1080.76,North America
VH04789,Toyota,Prius,2021,Wagon,Electric,CVT,0.0,11.39,31466.97,1789,688.31,Africa
VH01893,Ram,ProMaster,2010,Truck,Diesel,CVT,4055.0,21.98,31027.69,934,1629.5,Latin America
VH02788,Audi,e-tron,2017,Van,Diesel,AMT,3361.0,14.46,46601.72,1476,1846.17,Europe
VH00747,Toyota,Prius,2006,Hatchback,,CVT,1816.0,16.51,24580.27,63,1223.74,Asia Pacific
VH04394,Lexus,RX,2013,Wagon,Diesel,Manual,1837.0,18.43,50439.02,4980,1922.15,Europe
VH04320,Jeep,Wrangler,2019,SUV,LPG,Manual,3295.0,9.08,26407.81,923,951.26,South Asia
VH02390,Hyundai,Elantra,2008,SUV,Diesel,AMT,2624.0,17.47,25185.07,1631,1065.57,Middle East
VH00101,Nissan,Sentra,2017,Wagon,Petrol,CVT,1547.0,16.51,28340.59,4421,1043.63,Europe
VH03920,Hyundai,Palisade,2017,SUV,Hybrid,DCT,2530.0,25.88,30212.16,129,1126.27,Latin America
VH01814,Subaru,WRX,2018,Truck,CNG,,4776.0,12.77,29349.63,3869,1062.28,Middle East
VH03387,Hyundai,Tucson,2010,Hatchback,Electric,AMT,0.0,7.38,29986.56,2304,2052.31,South Asia
VH00706,BMW,5 Series,2005,Truck,Electric,DCT,0.0,8.03,68066.16,1883,5222.25,Africa
VH04920,Jeep,Cherokee,2019,SUV,Petrol,DCT,3351.0,10.33,25118.71,3591,843.45,Europe
VH04835,Lexus,GX,2006,Coupe,Electric,DCT,0.0,11.86,57463.59,3001,3992.45,Latin America
VH01935,Honda,Ridgeline,2017,Hatchback,Diesel,AMT,2698.0,15.15,24825.07,4272,949.01,North America
VH02837,Hyundai,Elantra,2019,Hatchback,Diesel,DCT,2314.0,17.35,20263.29,2873,614.84,Latin America
VH00506,,Model 3,2010,SUV,Electric,Manual,0.0,8.88,55835.58,3464,2772.07,Latin America
VH02754,Porsche,Boxster,2019,Convertible,Electric,Manual,0.0,10.07,59979.44,1625,2352.31,Latin America
VH02111,BMW,5 Series,2015,Convertible,Diesel,AMT,,19.16,44657.59,3549,1945.51,Africa
VH00417,BMW,5 Series,2023,Truck,Hybrid,CVT,4350.0,30.12,63487.78,1800,1407.75,Europe
VH02155,Kia,Sorento,2018,Sedan,CNG,AMT,2817.0,17.41,24059.79,3758,1039.48,Latin America
VH04278,Chevrolet,Blazer,2015,SUV,Petrol,DCT,4519.0,18.15,30501.79,2196,1209.95,North America
VH03414,Mercedes-Benz,E-Class,2012,Convertible,CNG,AMT,2928.0,18.55,47252.35,1131,2248.94,Europe
VH02474,Honda,HR-V,2021,SUV,Electric,Automatic,0.0,9.31,36660.4,3432,1172.55,Middle East
VH04540,Toyota,Tacoma,2013,Van,Hybrid,Manual,2936.0,21.31,30099.16,4610,1380.59,Africa
VH01184,Lexus,ES,2023,Wagon,CNG,Automatic,2184.0,20.75,36781.6,4782,1441.42,Middle East
VH00890,Hyundai,Sonata,2015,Sedan,,AMT,1324.0,18.95,22353.11,4660,785.86,Africa
VH04167,Mercedes-Benz,GLE,2006,Wagon,CNG,CVT,1051.0,15.17,46471.8,911,2299.95,North America
VH03380,Kia,Forte,2017,Sedan,LPG,Manual,2191.0,14.07,27014.89,3128,1096.71,Africa
VH02926,Kia,Carnival,2005,Wagon,Diesel,CVT,3093.0,19.32,21986.39,4657,953.85,North America
VH04937,  Nissan  ,Sentra,2013,Coupe, LPG ,DCT,2159.0,9.24,27629.17,693,1458.75,South Asia
VH02743,Honda,HR-V,2006,Sedan,Diesel,Automatic,2242.0,24.78,24791.74,1717,1598.25,Asia Pacific
VH02355,Chevrolet,Silverado,2010,Truck,Petrol,AMT,2756.0,19.92,28855.36,4888,1168.87,Latin America
VH04900,Mercedes-Benz,GLC,2013,Hatchback,Diesel,CVT,1402.0,23.77,43462.71,4150,2086.21,Latin America
VH04446,Subaru,Forester,2013,Coupe,Petrol,CVT,3012.0,17.11,28680.92,1459,1338.37,Africa
VH03839,Mercedes-Benz,AMG GT,2009,SUV,Diesel,CVT,3561.0,24.81,55024.94,831,3521.97,Latin America
VH00692,KIA,Sportage,2018,Van,lpg,Automatic,2373.0,14.5,27518.73,3866,1192.3,Middle East
VH00298,Hyundai,Palisade,2011,Wagon,Petrol,DCT,3470.0,14.78,26019.3,1866,1203.13,Asia Pacific
VH00684,Kia,Sportage,2009,Wagon,Petrol,CVT,3310.0,17.18,26473.08,1946,1109.53,Africa
VH01742,Nissan,Murano,2023,Sedan,Diesel,Automatic,,,26179.36,1407,990.95,Middle East
VH02338,BMW,X3,2020,Van,LPG,Manual,1839.0,10.17,43628.08,1585,1388.45,Africa
VH04658,Land Rover,Discovery,2016,SUV,Hybrid,DCT,4228.0,21.88,60125.88,708,2635.82,South Asia
VH03054,Nissan,Pathfinder,2008,Truck,LPG,Automatic,4719.0,17.72,27014.85,58,1670.35,Latin America
VH00231,Hyundai,Elantra,2019,Sedan,Diesel,DCT,3267.0,16.29,26063.26,2014,916.61,Middle East
VH00423,  Kia  ,Forte,2006,Hatchback, Diesel ,Manual,2401.0,17.58,24247.52,2063,1688.58,South Asia
VH04705,Tesla,Model Y,2007,Sedan,Petrol,CVT,3130.0,9.74,45758.43,4410,1620.8,North America
VH04908,Honda,CR-V,2022,Truck,LPG,Automatic,5511.0,13.42,25200.89,4053,690.59,Middle East
VH03389,Land Rover,Evoque,2023,SUV,Hybrid,Manual,4558.0,16.31,48473.24,2652,1238.39,Africa
VH01216,AUDI,Q5,2007,Truck,petrol,CVT,5366.0,11.97,46995.7,3504,3301.07,Africa
VH02035,Mercedes-Benz,GLE,2012,Convertible,Petrol,Manual,2785.0,12.16,59641.17,3378,3060.76,South Asia
VH04831,Toyota,Tacoma,2016,Wagon,Diesel,Manual,2441.0,11.69,24959.96,2664,1111.37,South Asia
VH01906,Mercedes-Benz,E-Class,2022,SUV,Diesel,DCT,3617.0,17.9,53089.0,717,1522.27,North America
VH03483,Subaru,WRX,2007,Hatchback,CNG,AMT,1239.0,21.46,22030.01,2464,1265.62,Europe
VH01433,Mazda,CX-5,2008,Coupe,Petrol,Manual,3193.0,11.31,26155.43,4600,1271.96,Asia Pacific
VH01040,MERCEDES-BENZ,GLC,2020,Hatchback,hybrid,DCT,2596.0,32.99,35254.29,3172,1418.66,Latin America
VH00878,BMW,M3,2014,Hatchback,Hybrid,CVT,3203.0,25.94,52891.64,789,,Latin America
VH02079,Mercedes-Benz,GLE,2009,Coupe,Hybrid,Manual,3125.0,18.02,46110.66,1081,2584.95,North America
VH01506,BMW,3 Series,2017,Hatchback,Petrol,Manual,3140.0,11.74,40307.63,192,2045.8,South Asia
VH00766,Kia,Forte,2021,Wagon,Petrol,Automatic,2244.0,18.54,23438.01,4536,776.92,Africa
VH02645,Lexus,ES,2005,SUV,Electric,DCT,0.0,10.78,57980.93,2139,3341.47,Latin America
VH02663,Audi,A4,2015,SUV,CNG,CVT,4936.0,20.37,52896.19,4977,2713.33,Middle East
VH03759,Ram,3500,2020,Truck,LPG,CVT,5036.0,12.83,27847.23,3460,913.79,South Asia
VH00643,Jeep,Renegade,2013,SUV,Petrol,Automatic,4929.0,14.3,29392.1,2073,1234.8,Asia Pacific
VH04095,Audi,e-tron,2010,SUV,LPG,AMT,4014.0,10.59,46835.45,4338,,Africa
VH04797,Lexus,LS,2006,Sedan,Hybrid,DCT,2223.0,16.13,52966.57,4378,3573.0,Asia Pacific
VH03771,Tesla,Model X,2014,Sedan,LPG,AMT,2653.0,11.73,39602.69,4638,1562.46,North America
VH00843,Mazda,CX-30,2020,Sedan,Hybrid,Manual,2126.0,30.03,23868.13,1864,876.89,Middle East
VH01737,Kia,Soul,2013,Wagon,Petrol,AMT,2957.0,,25997.92,2290,1168.94,Africa
VH03354,BMW,X3,2012,Hatchback,Electric,DCT,0.0,8.21,50567.2,3363,2799.31,Middle East
VH03408,Subaru,Forester,2024,Hatchback,CNG,DCT,1926.0,18.25,19863.81,1326,559.12,South Asia
VH01894,Jeep,Wrangler,2008,SUV,LPG,Manual,3876.0,11.89,26799.17,1539,,North America
VH01026,Lexus,IS,2024,Truck,Petrol,Automatic,2535.0,17.76,53067.23,1372,1683.17,South Asia
VH00374,Land Rover,Evoque,2020,SUV,CNG,Automatic,3737.0,19.83,53658.38,1964,2259.72,Africa
VH02649,Lexus,NX,2014,Truck,LPG,Manual,3572.0,15.87,50322.51,4136,2717.34,Africa
VH00430,Porsche,Panamera,2022,Coupe,CNG,DCT,2370.0,21.04,42890.3,894,1465.39,Africa
VH01262,Porsche,911,2008,SUV,Diesel,CVT,3041.0,22.53,63880.13,4900,2939.41,Europe
VH00970,Volvo,XC90,2010,Wagon,Hybrid,CVT,2111.0,33.7,53382.54,3099,3424.55,North America
VH00150,Land Rover,Discovery,2010,SUV,Hybrid,DCT,3369.0,26.5,43141.79,685,2254.49,Asia Pacific
VH01261,Lexus,RX,2005,SUV,Diesel,DCT,,19.78,52077.94,1435,3694.08,Middle East
VH04973,Volvo,V60,2006,Hatchback,Petrol,CVT,1322.0,10.12,52633.06,690,3267.51,Europe
VH02805,Tesla,Model X,2017,Sedan,Petrol,Manual,1156.0,12.69,40500.4,2278,1410.81,South Asia
VH04468,Volkswagen,Passat,2024,Truck,Hybrid,DCT,2776.0,17.68,36388.86,460,1291.74,Europe
VH02058,Mazda,Mazda3,2010,Van,Diesel,DCT,2091.0,20.16,26873.97,1321,1353.54,Latin America
VH00492,  Land Rover  ,Freelander,2008,SUV, Electric ,Automatic,0.0,10.84,61169.88,831,4642.93,Latin America
VH04933,Volvo,S60,2006,SUV,LPG,DCT,2689.0,11.9,44082.23,1482,2918.41,Asia Pacific
VH02385,BMW,3 Series,2015,Wagon,CNG,Manual,2445.0,16.97,36500.73,3465,1454.67,North America
VH00013,Subaru,Forester,2020,Coupe,LPG,Automatic,2178.0,16.03,23034.54,3526,749.78,Middle East
VH00094,Mazda,CX-9,2008,Van,Diesel,Manual,2291.0,10.54,27173.73,3282,1649.96,Latin America
VH03367,Mazda,CX-9,2020,Truck,,Manual,3906.0,20.64,26462.35,3586,1152.0,Asia Pacific
VH04212,BMW,5 Series,2011,Van,Petrol,AMT,2273.0,19.96,49764.18,4077,1993.8,North America
VH02017,Nissan,Frontier,2023,Sedan,Diesel,Automatic,3441.0,10.48,26680.21,800,895.69,Asia Pacific
VH03817,Ford,Explorer,2018,Truck,Diesel,AMT,2960.0,10.21,31861.46,164,1500.99,North America
VH04440,Volkswagen,Passat,2016,Wagon,Petrol,Manual,2692.0,9.49,28560.02,3587,1719.36,Asia Pacific
VH04002,Lexus,LS,2019,Van,CNG,Automatic,3188.0,12.09,45943.23,3934,2191.86,North America
VH03748,Porsche,Macan,2015,Coupe,Petrol,Automatic,1407.0,12.47,54244.56,3146,2451.65,South Asia
VH01221,BMW,X5,2011,Coupe,Petrol,Automatic,2067.0,16.78,51293.1,2534,2145.35,North America
VH03662,Chevrolet,Silverado,2010,Truck,LPG,DCT,,16.01,30016.52,4784,,Asia Pacific
VH02380,Kia,Soul,2014,Hatchback,CNG,CVT,1628.0,19.31,21139.84,4490,1097.94,Middle East
VH01095,Porsche,Boxster,2015,Coupe,Diesel,Manual,2739.0,18.77,50613.91,1460,1875.75,Europe
VH00882,Porsche,Macan,2011,Coupe,Diesel,CVT,2400.0,18.05,53054.55,496,2500.67,Europe
VH04097,Jeep,Renegade,2013,SUV,Petrol,Automatic,3073.0,17.89,28307.27,4284,805.48,North America
VH03185,Toyota,Camry,2010,Van,CNG,Manual,3121.0,13.9,20945.2,775,1232.7,Latin America
VH02054,Chevrolet,Blazer,2018,SUV,Electric,DCT,0.0,14.72,40938.96,2611,1388.06,Latin America
VH01633,Ford,Mustang,2017,Truck,Hybrid,Automatic,3092.0,16.72,30917.7,3594,1226.35,Asia Pacific
VH03283,Chevrolet,Silverado,2011,SUV,Petrol,DCT,4516.0,16.64,28827.15,3213,1685.7,Asia Pacific
VH02766,Jeep,Renegade,2015,SUV,Hybrid,Manual,3120.0,23.29,34772.6,3782,,South Asia
VH02722,Mazda,Mazda6,2013,Hatchback,Electric,Automatic,0.0,13.19,31320.63,4989,1362.6,Asia Pacific
VH00832,Volkswagen,Tiguan,2024,SUV,Petrol,Manual,3895.0,8.73,28649.07,3304,901.79,Africa
VH02905,Kia,Telluride,2010,Sedan,Hybrid,AMT,2691.0,-23.92,23954.43,392,1181.59,Latin America
VH01631,Land Rover,Freelander,2012,SUV,Petrol,DCT,3571.0,8.25,56863.86,4592,2193.57,Middle East
VH01535,Volkswagen,Atlas,2022,Van,Petrol,Manual,2666.0,16.67,32527.14,4953,969.96,Africa
VH04928,Kia,Sportage,2011,Van,LPG,CVT,,13.32,25633.28,2580,1199.31,North America
VH02813,Porsche,Panamera,2008,Coupe,Electric,CVT,0.0,8.75,52996.22,3386,3390.62,Europe
VH02828,Audi,e-tron,2024,SUV,CNG,Automatic,3467.0,15.93,53922.87,3242,1709.61,North America
VH01967,Tesla,Model 3,2019,Sedan,CNG,DCT,2053.0,19.98,48410.71,501,1873.23,Latin America
VH00394,Tesla,Cybertruck,2005,SUV,Electric,,0.0,,44977.66,4441,2884.18,South Asia
VH04627,Volvo,XC90,2008,SUV,Hybrid,Manual,4339.0,31.89,45958.43,2648,3211.8,South Asia
VH03434,Land Rover,Defender,2019,SUV,Petrol,DCT,4259.0,9.14,43979.08,2275,1373.22,Middle East
VH03327,Volkswagen,Tiguan,2005,Coupe,Diesel,,2482.0,,25601.61,694,1294.58,Africa
VH00133,Toyota,Tacoma,2005,Hatchback,Petrol,Manual,1425.0,15.61,18571.98,3516,,Latin America
VH03009,Ford,Explorer,2008,Truck,Hybrid,AMT,4243.0,18.95,33006.57,582,2145.72,South Asia
VH01946,Hyundai,Palisade,2017,Coupe,Petrol,CVT,3463.0,10.19,26299.66,2360,1129.87,Europe
VH03755,Ford,Edge,2018,Sedan,CNG,Manual,2616.0,17.56,20447.44,2833,931.01,South Asia
VH01306,Honda,CR-V,2014,Truck,Hybrid,CVT,4437.0,30.88,34849.5,2095,2014.09,Asia Pacific
VH00486,Porsche,Boxster,2005,Coupe,Diesel,CVT,2156.0,15.89,48069.3,1327,2838.5,North America
VH03078,Land Rover,Evoque,2012,SUV,Hybrid,Manual,,22.72,57827.53,1350,2636.49,North America
VH04769,Porsche,Taycan,2022,SUV,Hybrid,CVT,2883.0,31.85,61328.66,4481,1956.92,Africa
VH04594,Jeep,Compass,2008,SUV,Petrol,AMT,2791.0,19.31,27308.49,1814,1341.96,North America
VH00806,Volvo,C40,2016,Convertible,LPG,Automatic,2806.0,17.24,40175.96,4962,2104.54,Africa
VH00288,Audi,A4,2012,Van,Electric,CVT,0.0,9.32,59544.36,1896,2083.13,Latin America
VH04380,Hyundai,Tucson,2010,Hatchback,Petrol,AMT,1917.0,8.41,25444.78,2874,1527.65,South Asia
VH03231,Chevrolet,Equinox,2009,Truck,,Manual,5762.0,14.69,30363.78,3348,1904.08,Latin America
VH04064,BMW,5 Series,2024,Sedan,Petrol,CVT,2091.0,15.61,38114.9,1593,1213.24,Middle East
VH01589,JEEP,Cherokee,2009,SUV,hybrid,Automatic,4058.0,29.91,32538.44,3784,1556.34,North America
VH01057,Land Rover,Freelander,2015,SUV,Diesel,Manual,3173.0,16.67,41330.7,4888,1674.26,Middle East
VH01719,Ram,1500,2016,Truck,CNG,Manual,3118.0,18.54,23959.73,4958,1033.61,Latin America
VH04281,Honda,Accord,2006,Hatchback,Electric,CVT,0.0,11.21,26331.43,3699,,Africa
VH01045,  Toyota  ,RAV4,2011,Truck, Electric ,AMT,0.0,14.95,38915.53,1365,2231.98,Africa
VH04304,Lexus,NX,2015,SUV,,AMT,2548.0,15.83,48165.0,3148,2079.77,Middle East
VH04978,Lexus,ES,2011,Van,Electric,Manual,0.0,13.11,64545.15,4088,2901.26,Asia Pacific
VH03465,Hyundai,Palisade,2007,SUV,LPG,Manual,4603.0,10.03,30258.66,3751,1531.9,Europe
VH01724,Hyundai,Santa Fe,2018,Sedan,,AMT,2312.0,9.21,21817.35,4254,622.35,Europe
VH03831,  Volkswagen  ,Jetta,2012,Coupe, CNG ,Manual,1319.0,17.15,26420.62,1433,1434.03,Latin America
VH03808,Toyota,Corolla,2006,SUV,Petrol,DCT,3386.0,9.31,29614.98,2437,1448.86,South Asia
VH00473,Mercedes-Benz,C-Class,2023,Hatchback,CNG,,3342.0,18.07,35692.24,2080,880.27,Asia Pacific
VH03221,Mercedes-Benz,E-Class,2023,Hatchback,Diesel,CVT,1375.0,24.52,46768.38,2175,1368.88,North America
VH03198,Ram,Dakota,2005,Van,Diesel,DCT,2976.0,22.63,24444.1,2070,1765.17,North America
VH00110,MAZDA,CX-30,2015,Truck,hybrid,,4897.0,28.05,33974.75,1232,1713.74,Middle East
VH02893,VOLKSWAGEN,Atlas,2021,Truck,petrol,CVT,4078.0,18.71,,1183,1326.21,Europe
VH00472,Toyota,Highlander,2014,Truck,LPG,Manual,6024.0,15.72,26910.07,1193,1316.87,North America
VH01774,Porsche,Cayenne,2015,Convertible,Diesel,DCT,3386.0,12.81,61215.43,4767,2620.54,Europe
VH02347,Mazda,Mazda3,2011,Convertible,Electric,AMT,,6.98,28133.7,3951,1357.86,North America
VH00578,BMW,X5,2011,Truck,Hybrid,Automatic,3965.0,15.83,68583.93,2293,3804.78,Europe
VH01947,Hyundai,Sonata,2019,Hatchback,Petrol,Manual,1571.0,17.31,26556.36,3362,1026.51,North America
VH02192,BMW,7 Series,2005,Wagon,Electric,CVT,0.0,7.92,52106.52,3684,2761.29,South Asia
VH03750,Tesla,Model X,2017,Sedan,CNG,AMT,3287.0,13.93,42862.77,3165,,Africa
VH04246,Volkswagen,Jetta,2012,Wagon,Hybrid,CVT,3390.0,19.27,28973.44,3412,1264.42,Middle East
VH04800,Land Rover,Range Rover,2009,SUV,CNG,AMT,4226.0,,47234.24,758,2905.29,Africa
VH04127,Mazda,CX-9,2008,Coupe,CNG,AMT,1256.0,21.17,22864.28,1577,1208.23,North America
VH04349,  Kia  ,Telluride,2010,Sedan, Petrol ,AMT,2918.0,14.47,23136.66,1223,895.06,North America
VH01965,Subaru,Impreza,2009,SUV,Petrol,Manual,2444.0,9.99,26491.88,1090,1674.09,Africa
VH03130,Porsche,Taycan,2022,SUV,CNG,DCT,,16.46,43592.71,926,1480.79,North America
VH04324,Chevrolet,Blazer,2005,Truck,Petrol,CVT,4059.0,8.55,27835.05,2967,1576.3,Europe
VH02843,Ford,Explorer,2019,Sedan,Electric,AMT,0.0,9.45,34803.92,2969,1471.3,Latin America
VH03260,Lexus,LS,2012,Coupe,Electric,CVT,0.0,14.53,57447.87,3952,3277.08,Europe
VH02406,Chevrolet,Blazer,2017,SUV,Hybrid,Automatic,1910.0,30.33,31318.11,2539,1367.54,Latin America
VH01271,  Porsche  ,Taycan,2023,Coupe, Petrol ,DCT,1397.0,16.96,49831.0,667,1620.76,Africa
VH02064,Volvo,XC90,1890,Van,Petrol,Manual,2276.0,11.52,34537.47,1227,1630.23,South Asia
VH01033,BMW,5 Series,2009,Sedan,LPG,DCT,3427.0,10.82,40241.75,3650,2670.3,North America
VH01984,Audi,Q7,2012,Sedan,Electric,Automatic,,6.47,60715.07,687,3023.93,Europe
VH02756,Jeep,Compass,2012,SUV,Diesel,DCT,4074.0,16.68,27428.15,3419,1372.37,Asia Pacific
VH00752,Nissan,Rogue,2011,Truck,Diesel,Automatic,3884.0,11.55,30046.48,789,1417.46,Middle East
VH02243,BMW,M3,2011,SUV,Petrol,CVT,3218.0,12.27,54991.59,701,2224.06,Middle East
VH00587,Kia,Sorento,2020,Hatchback,LPG,DCT,2665.0,12.16,20653.23,4606,510.98,Asia Pacific
VH02835,Hyundai,Santa Fe,2007,Coupe,Diesel,AMT,2842.0,15.02,22949.3,3940,1002.32,Middle East
VH02573,Ram,3500,2014,Truck,Petrol,,5729.0,11.48,27269.2,3264,1041.18,Europe
VH01879,Subaru,Forester,2009,Sedan,CNG,DCT,1636.0,17.76,20222.28,3179,953.02,Europe
VH02400,BMW,7 Series,2014,Van,LPG,CVT,3047.0,13.59,39769.12,4375,1995.17,Europe
VH02969,Tesla,Model S,2005,SUV,LPG,Automatic,2128.0,15.61,40445.6,3623,2159.3,North America
VH03746,Ford,Explorer,2014,Truck,Hybrid,Automatic,4556.0,18.28,27755.17,2706,1051.98,Latin America
VH01213,Land Rover,Discovery,2011,SUV,LPG,AMT,1836.0,15.14,35838.0,205,1806.79,Africa
VH01540,Subaru,Outback,2006,Wagon,Diesel,Automatic,1811.0,,23281.71,1419,1234.35,Latin America
VH00415,Kia,Soul,2007,Hatchback,Diesel,AMT,3352.0,12.51,23512.43,977,1245.35,Africa
VH01933,BMW,5 Series,2006,Hatchback,Petrol,AMT,,14.85,,3170,2209.76,Europe
VH03314,Chevrolet,Silverado,2009,Sedan,LPG,CVT,3144.0,14.01,17307.1,28,716.05,Europe
VH01188,Porsche,Boxster,2020,SUV,Hybrid,CVT,4498.0,27.17,47266.12,1536,1960.98,Africa
VH02306,Porsche,911,2009,Convertible,LPG,DCT,3129.0,14.43,42914.21,2198,2284.65,South Asia
VH01198,Mercedes-Benz,GLC,2010,Van,Hybrid,Manual,2219.0,18.22,43642.88,1401,2472.92,Latin America
VH00438,Subaru,Outback,2021,Truck,CNG,DCT,4113.0,21.3,26886.34,1007,1013.72,Middle East
VH04712,Ram,Dakota,2011,Truck,Diesel,DCT,5093.0,17.9,,3073,1834.55,Asia Pacific
VH00808,Jeep,Gladiator,2009,SUV,Hybrid,Automatic,4320.0,16.74,27978.98,2378,1547.5,Middle East
VH01472,Mercedes-Benz,C-Class,2007,Convertible,Petrol,Manual,2655.0,13.43,57464.08,1149,2583.1,Africa
VH00291,Land Rover,Defender,2011,SUV,CNG,,1746.0,12.95,44303.76,1893,2521.77,Latin America
VH03836,Mercedes-Benz,AMG GT,2005,Sedan,Diesel,Automatic,2146.0,17.9,53706.0,2921,2659.16,Latin America
VH01449,  Hyundai  ,Kona,2019,SUV, Petrol ,AMT,3152.0,16.69,27869.47,458,957.26,South Asia
VH00253,Toyota,Camry,2018,Hatchback,Hybrid,DCT,1059.0,25.33,29440.18,4998,1233.34,South Asia
VH03551,Lexus,LS,2007,Convertible,Hybrid,DCT,3193.0,33.97,,4619,3104.09,Latin America
VH03952,Volvo,V60,2013,Convertible,Diesel,Manual,3250.0,24.99,49635.36,3205,2196.42,Latin America
VH00351,TESLA,Cybertruck,2017,SUV,,AMT,3682.0,27.27,52920.22,4995,2082.71,North America
VH04103,Subaru,Legacy,2008,Truck,Petrol,AMT,4715.0,10.49,31270.3,2203,1820.21,Middle East
VH00347,  HYUNDAI  ,Palisade,2009,Truck, electric ,AMT,0.0,6.76,35024.4,1717,1257.58,Europe
VH02124,  BMW  ,5 Series,2011,Sedan, Hybrid ,Manual,1063.0,20.47,48554.37,1917,3569.17,Asia Pacific
VH04303,Volvo,S60,2017,Van,Electric,DCT,0.0,8.74,74313.09,728,3385.41,North America
VH00458,Porsche,Boxster,2013,Convertible,CNG,Manual,1242.0,21.42,49211.03,3915,2619.6,South Asia
VH04480,Hyundai,Sonata,2017,Truck,CNG,CVT,4112.0,18.5,23777.72,3892,1019.08,Asia Pacific
VH00091,  Land Rover  ,Range Rover,2018,SUV, Diesel ,,2493.0,22.55,56353.08,3329,1979.41,Europe
VH01659,Hyundai,Elantra,2009,SUV,Petrol,Manual,4606.0,18.78,27219.19,4278,1241.39,South Asia
VH04750,Volvo,XC40,2021,Coupe,LPG,CVT,2723.0,11.9,39999.89,147,1651.06,Asia Pacific
VH03041,Honda,Accord,2010,SUV,LPG,Manual,2476.0,10.39,26757.99,288,1483.56,North America
VH02648,Ram,ProMaster,2008,Truck,CNG,Manual,6108.0,16.89,31433.23,3685,1793.29,South Asia
VH03871,Chevrolet,Malibu,2007,SUV,LPG,DCT,1512.0,11.54,27002.98,1836,1469.41,Latin America
VH00027,Hyundai,Kona,2022,SUV,LPG,CVT,3224.0,12.89,25642.06,3598,1049.5,Africa
VH01630,Audi,A4,2024,Convertible,CNG,Manual,1800.0,18.29,41869.06,3405,1412.8,North America
VH04616,Land Rover,Freelander,2019,SUV,Electric,Manual,0.0,9.31,83920.36,165,2877.94,Middle East
VH00585,Mercedes-Benz,E-Class,2016,Coupe,LPG,Automatic,3376.0,12.7,42252.26,2612,1762.47,Europe
VH03800,Volkswagen,Passat,2007,Convertible,Petrol,Automatic,1457.0,18.49,25017.56,4074,1464.37,South Asia
VH04082,Land Rover,Freelander,2012,SUV,CNG,AMT,4924.0,19.8,47775.63,3360,2377.08,North America
VH04670,Land Rover,Defender,2020,SUV,LPG,Manual,3230.0,9.72,50109.53,3447,1667.6,Africa
